index,hma_diff
7006,0.349488951
7007,0.370836151
7008,0.388596727
7009,0.411711072
7010,0.449144109
7011,0.482073831
7012,0.467989831
7013,0.436000514
7014,0.399022142
7015,0.386706104
7016,0.366859463
7017,0.348414436
7018,0.365951768
7019,0.417712493
7020,0.559469186
7021,0.685268428
7022,0.725866951
7023,0.656003834
7024,0.565054376
7025,0.448677995
7026,0.382935487
7027,0.34786573
7028,0.367425342
7029,0.403895895
7030,0.426572746
7031,0.416612627
7032,0.407926554
7033,0.396407815
7034,0.406631247
7035,0.412564796
7036,0.420231961
7037,0.419682437
7038,0.406331136
7039,0.370150064
7040,0.396560733
7041,0.427712681
7042,0.428408581
7043,0.420350534
7044,0.4156804
7045,0.509393831
7046,0.62176245
7047,0.659807977
7048,0.609909255
7049,0.518840407
7050,0.432435969
7051,0.379329238
7052,0.364650738
7053,0.369476243
7054,0.374929776
7055,0.408075383
7056,0.419521342
7057,0.406984513
7058,0.416094996
7059,0.421053794
7060,0.418414935
7061,0.419613747
7062,0.406421905
7063,0.409472907
7064,0.339079891
7065,0.337400245
7066,0.314266275
7067,0.344924306
7068,0.459518823
7069,0.541664452
7070,0.532033884
7071,0.517306319
7072,0.474490893
7073,0.43137699
7074,0.389681873
7075,0.386829583
7076,0.389574749
7077,0.411612942
7078,0.444053654
7079,0.511384219
7080,0.525621955
7081,0.536600983
7082,0.493498528
7083,0.460958052
7084,0.416283077
7085,0.410161447
7086,0.362316897
7087,0.403985846
7088,0.404866556
7089,0.394823846
7090,0.346246597
7091,0.312733824
7092,0.31185802
7093,0.295285626
7094,0.298206606
7095,0.354670993
7096,0.397421
7097,0.437635183
7098,0.469089696
7099,0.490041926
7100,0.474216131
7101,0.45346016
7102,0.443141052
7103,0.45676548
7104,0.482277449
7105,0.452269525
7106,0.431323019
7107,0.421078326
7108,0.443803424
7109,0.449873536
7110,0.410361794
7111,0.265884468
7112,0.196698441
7113,0.208266244
7114,0.281231064
7115,0.379953994
7116,0.423979681
7117,0.465693606
7118,0.525643217
7119,0.537048289
7120,0.498980682
7121,0.454865861
7122,0.428993268
7123,0.437102014
7124,0.440108858
7125,0.442533468
7126,0.447400679
7127,0.431109588
7128,0.41616941
7129,0.414351566
7130,0.430772678
7131,0.427270281
7132,0.414316403
7133,0.406194572
7134,0.483037133
7135,0.579533346
7136,0.587062313
7137,0.541542608
7138,0.415877476
7139,0.386500032
7140,0.351139976
7141,0.43223235
7142,0.454950089
7143,0.479827489
7144,0.451358559
7145,0.435364309
7146,0.417293808
7147,0.419144362
7148,0.422548629
7149,0.447825088
7150,0.460089608
7151,0.429349804
7152,0.399176696
7153,0.381080027
7154,0.384992113
7155,0.374998467
7156,0.388626984
7157,0.395726635
7158,0.373475828
7159,0.310468673
7160,0.313998055
7161,0.382585493
7162,0.456695972
7163,0.627848099
7164,0.690498717
7165,0.683516004
7166,0.602016392
7167,0.516571168
7168,0.440202899
7169,0.422951777
7170,0.448199615
7171,0.464066296
7172,0.456284647
7173,0.435153331
7174,0.418813176
7175,0.412663743
7176,0.400507982
7177,0.399058941
7178,0.400011612
7179,0.404002201
7180,0.413035816
7181,0.401048511
7182,0.395967869
7183,0.410089486
7184,0.448222511
7185,0.449953675
7186,0.40569902
7187,0.398876584
7188,0.383176722
7189,0.35598429
7190,0.380020231
7191,0.415177487
7192,0.442221908
7193,0.441355917
7194,0.407198762
7195,0.36949178
7196,0.368162129
7197,0.389906753
7198,0.429603304
7199,0.457189889
7200,0.448094943
7201,0.446017056
7202,0.434744459
7203,0.420263035
7204,0.42270073
7205,0.415232276
7206,0.473276544
7207,0.476683264
7208,0.4628037
7209,0.439592862
7210,0.41543753
7211,0.319625768
7212,0.313688948
7213,0.285635432
7214,0.325707328
7215,0.380892764
7216,0.449850639
7217,0.492109182
7218,0.500361852
7219,0.473061477
7220,0.438620564
7221,0.414150401
7222,0.42345796
7223,0.439221606
7224,0.423443241
7225,0.426336418
7226,0.426367492
7227,0.419518071
7228,0.400339527
7229,0.428469912
7230,0.459484478
7231,0.432552088
7232,0.334166887
7233,0.279041964
7234,0.288469732
7235,0.326321453
7236,0.37902013
7237,0.420563147
7238,0.413942694
7239,0.423149671
7240,0.434725651
7241,0.460765882
7242,0.482078737
7243,0.499142596
7244,0.483150799
7245,0.465516156
7246,0.46425683
7247,0.511887132
7248,0.533601499
7249,0.52542815
7250,0.487453767
7251,0.461648228
7252,0.420447028
7253,0.423978863
7254,0.410266118
7255,0.382114473
7256,0.382892965
7257,0.365526541
7258,0.383257678
7259,0.401953753
7260,0.428261387
7261,0.381582939
7262,0.396481412
7263,0.405099613
7264,0.417848238
7265,0.424101525
7266,0.442433703
7267,0.450144209
7268,0.481920913
7269,0.517587623
7270,0.488534824
7271,0.414050636
7272,0.368981508
7273,0.358756441
7274,0.356026812
7275,0.386434613
7276,0.407384389
7277,0.441440145
7278,0.486514179
7279,0.487401431
7280,0.458257862
7281,0.40107059
7282,0.350736828
7283,0.298124832
7284,0.264432972
7285,0.30037608
7286,0.402259589
7287,0.482562024
7288,0.510332601
7289,0.51484164
7290,0.477916422
7291,0.423275603
7292,0.382872521
7293,0.392007536
7294,0.415211832
7295,0.457400049
7296,0.48583627
7297,0.478586154
7298,0.448572506
7299,0.417622541
7300,0.389415289
7301,0.394390442
7302,0.406450526
7303,0.409390315
7304,0.427939196
7305,0.431720443
7306,0.366994391
7307,0.355895973
7308,0.365143837
7309,0.43234111
7310,0.46502551
7311,0.468992384
7312,0.467459933
7313,0.214234138
7314,0.124095064
7315,0.141325742
7316,0.25234672
7317,0.327595498
7318,0.413815944
7319,0.453678498
7320,0.402692994
7321,0.382664814
7322,0.384473663
7323,0.368530932
7324,0.392279845
7325,0.429051327
7326,0.429148639
7327,0.358397985
7328,0.345348733
7329,0.322359471
7330,0.295858756
7331,0.249331142
7332,0.287897355
7333,0.300431673
7334,0.35663628
7335,0.412376337
7336,0.459639205
7337,0.456155078
7338,0.445188617
7339,0.429373412
7340,0.409624047
7341,0.402064858
7342,0.40105207
7343,0.411526654
7344,0.399438953
7345,0.417078201
7346,0.404726628
7347,0.414321641
7348,0.405168976
7349,0.402210884
7350,0.375020175
7351,0.309067697
7352,0.183160906
7353,0.161495271
7354,0.224584445
7355,0.25470592
7356,0.328644564
7357,0.39415384
7358,0.435903589
7359,0.437046177
7360,0.42439316
7361,0.413195278
7362,0.409291006
7363,0.408633462
7364,0.404001623
7365,0.396231507
7366,0.390970304
7367,0.379735702
7368,0.396744732
7369,0.410548878
7370,0.416951816
7371,0.410055293
7372,0.413875024
7373,0.401638735
7374,0.380343716
7375,0.376522277
7376,0.376529109
7377,0.39766017
7378,0.392824235
7379,0.461672466
7380,0.462011486
7381,0.439863368
7382,0.417147371
7383,0.432701266
7384,0.421524733
7385,0.409606968
7386,0.40621336
7387,0.389910548
7388,0.390662027
7389,0.333711919
7390,0.346098503
7391,0.27530753
7392,0.282122073
7393,0.320256186
7394,0.376716979
7395,0.427359792
7396,0.449042505
7397,0.439589249
7398,0.442866719
7399,0.436535514
7400,0.423513589
7401,0.41163169
7402,0.398669542
7403,0.378183216
7404,0.368291881
7405,0.37554621
7406,0.414433509
7407,0.524790675
7408,0.557335667
7409,0.528084371
7410,0.451122734
7411,0.375069704
7412,0.334224291
7413,0.342813347
7414,0.359146901
7415,0.393234132
7416,0.454658099
7417,0.490047608
7418,0.463628018
7419,0.424148075
7420,0.370127025
7421,0.280017933
7422,0.237834376
7423,0.264693751
7424,0.291661579
7425,0.318009436
7426,0.401991418
7427,0.497798083
7428,0.485020388
7429,0.429954954
7430,0.349337546
7431,0.354600457
7432,0.381224995
7433,0.379224184
7434,0.384075489
7435,0.392385303
7436,0.396181123
7437,0.391751671
7438,0.377279734
7439,0.379562349
7440,0.388311095
7441,0.416729788
7442,0.437185372
7443,0.448831579
7444,0.450343929
7445,0.501445315
7446,0.452810999
7447,0.422272795
7448,0.446965692
7449,0.474141884
7450,0.453223458
7451,0.42908563
7452,0.392244401
7453,0.343880788
7454,0.289190239
7455,0.316694349
7456,0.330214129
7457,0.341263423
7458,0.368487436
7459,0.402812066
7460,0.417807476
7461,0.437608932
7462,0.4427113
7463,0.424734741
7464,0.401431225
7465,0.436577357
7466,0.444216819
7467,0.437083751
7468,0.431972844
7469,0.411311458
7470,0.34493542
7471,0.330904122
7472,0.340685297
7473,0.406652292
7474,0.49485707
7475,0.488968212
7476,0.526202259
7477,0.503672424
7478,0.458488931
7479,0.419796332
7480,0.441918832
7481,0.438641361
7482,0.415516321
7483,0.392657714
7484,0.378881749
7485,0.362337269
7486,0.374618817
7487,0.395566277
7488,0.391071924
7489,0.356509041
7490,0.338082449
7491,0.342633163
7492,0.369011763
7493,0.388029291
7494,0.398574753
7495,0.368059606
7496,0.355373284
7497,0.383801371
7498,0.387150573
7499,0.349070259
7500,0.280268141
7501,0.207390961
7502,0.202683973
7503,0.257580325
7504,0.31880105
7505,0.371167994
7506,0.404754809
7507,0.420278816
7508,0.397825836
7509,0.390591149
7510,0.336020153
7511,0.256738328
7512,0.251546295
7513,0.296739181
7514,0.344239448
7515,0.382341965
7516,0.425627122
7517,0.416195214
7518,0.405325249
7519,0.392376764
7520,0.418822826
7521,0.41800047
7522,0.408886232
7523,0.449146688
7524,0.451804189
7525,0.484738584
7526,0.492647894
7527,0.532047565
7528,0.609221836
7529,0.610483978
7530,0.557433018
7531,0.4901108
7532,0.407358511
7533,0.355316923
7534,0.323142546
7535,0.310375953
7536,0.317783993
7537,0.339424009
7538,0.363198907
7539,0.382834696
7540,0.37791422
7541,0.35971051
7542,0.446088683
7543,0.498558955
7544,0.503657053
7545,0.451657309
7546,0.404396149
7547,0.372276424
7548,0.324496915
7549,0.365897398
7550,0.366379881
7551,0.377089302
7552,0.401051216
7553,0.433768707
7554,0.409842659
7555,0.391390449
7556,0.381932922
7557,0.379483786
7558,0.398199014
7559,0.414319079
7560,0.381711748
7561,0.345955039
7562,0.35993083
7563,0.365489208
7564,0.386904635
7565,0.40003245
7566,0.398231464
7567,0.325904229
7568,0.305214662
7569,0.294560748
7570,0.327549796
7571,0.332747806
7572,0.41289554
7573,0.508275229
7574,0.545308597
7575,0.511601375
7576,0.446303879
7577,0.423571657
7578,0.385735574
7579,0.387048953
7580,0.383603254
7581,0.395141863
7582,0.385072052
7583,0.394332316
7584,0.39101044
7585,0.393298179
7586,0.38725134
7587,0.385169403
7588,0.380335176
7589,0.387441771
7590,0.441878696
7591,0.455559019
7592,0.47428791
7593,0.398030785
7594,0.292167973
7595,0.242792425
7596,0.34771589
7597,0.455009073
7598,0.493607737
7599,0.465921735
7600,0.41716018
7601,0.399418458
7602,0.39776179
7603,0.409533528
7604,0.409279904
7605,0.422172029
7606,0.420743366
7607,0.417379646
7608,0.383935441
7609,0.376007344
7610,0.382819325
7611,0.400260456
7612,0.436307508
7613,0.426721889
7614,0.420300164
7615,0.418136248
7616,0.439904357
7617,0.485029782
7618,0.500903055
7619,0.481180163
7620,0.454373732
7621,0.44578553
7622,0.436088043
7623,0.424820136
7624,0.420146453
7625,0.408649687
7626,0.387912299
7627,0.390597126
7628,0.341739929
7629,0.341453855
7630,0.3653039
7631,0.364738584
7632,0.353597062
7633,0.359304029
7634,0.378555539
7635,0.400575564
7636,0.404527657
7637,0.35869089
7638,0.287203945
7639,0.268285476
7640,0.296371982
7641,0.310320446
7642,0.35468329
7643,0.371725625
7644,0.402333853
7645,0.384380351
7646,0.389153092
7647,0.40358404
7648,0.415658931
7649,0.432395551
7650,0.454483892
7651,0.462603275
7652,0.449046775
7653,0.424546017
7654,0.39089174
7655,0.381236951
7656,0.369095451
7657,0.375821182
7658,0.380747636
7659,0.408695801
7660,0.416481288
7661,0.448368737
7662,0.449094597
7663,0.427551077
7664,0.404671121
7665,0.382010632
7666,0.383756965
7667,0.361238231
7668,0.435975321
7669,0.491887876
7670,0.515983006
7671,0.472451912
7672,0.421348818
7673,0.367716317
7674,0.33933776
7675,0.35873615
7676,0.382514464
7677,0.405730877
7678,0.409680408
7679,0.41333618
7680,0.398456053
7681,0.391283704
7682,0.386119852
7683,0.387654405
7684,0.376533379
7685,0.408877693
7686,0.432388719
7687,0.457506031
7688,0.448109989
7689,0.43052881
7690,0.439787337
7691,0.48949544
7692,0.51361405
7693,0.448228857
7694,0.486321522
7695,0.497717334
7696,0.515039374
7697,0.592683939
7698,0.616611526
7699,0.58849613
7700,0.566977239
7701,0.547470304
7702,0.549331929
7703,0.526151478
7704,0.506065823
7705,0.521265136
7706,0.518513955
7707,0.515662177
7708,0.515830593
7709,0.555575776
7710,0.622620268
7711,0.589923715
7712,0.50855138
7713,0.421034666
7714,0.409030746
7715,0.424154328
7716,0.471350531
7717,0.553752581
7718,0.602404627
7719,0.617574553
7720,0.592390057
7721,0.577083364
7722,0.548935189
7723,0.475419657
7724,0.367299604
7725,0.311108373
7726,0.358408565
7727,0.470049542
7728,0.53899635
7729,0.592017054
7730,0.584581858
7731,0.52388068
7732,0.477959469
7733,0.43395753
7734,0.462520529
7735,0.562926198
7736,0.671002169
7737,0.698291306
7738,0.685626154
7739,0.704032164
7740,0.654295018
7741,0.61684211
7742,0.538582656
7743,0.516017095
7744,0.501631606
7745,0.513608399
7746,0.45724536
7747,0.477135471
7748,0.464527964
7749,0.474445327
7750,0.485642204
7751,0.49972816
7752,0.506647934
7753,0.52677541
7754,0.557498437
7755,0.573841627
7756,0.575506578
7757,0.572493164
7758,0.515317431
7759,0.484159234
7760,0.444798358
7761,0.416342738
7762,0.422133329
7763,0.47626287
7764,0.531466208
7765,0.577385157
7766,0.56929551
7767,0.552742082
7768,0.540039629
7769,0.546353555
7770,0.545194985
7771,0.547576553
7772,0.550570751
7773,0.546073237
7774,0.527633318
7775,0.512678151
7776,0.515143363
7777,0.527095289
7778,0.532579566
7779,0.551285109
7780,0.556963799
7781,0.563265292
7782,0.582393573
7783,0.595190972
7784,0.531732961
7785,0.496721528
7786,0.520965603
7787,0.54225052
7788,0.569128224
7789,0.446519824
7790,0.376331932
7791,0.349176172
7792,0.387060859
7793,0.461380044
7794,0.563599865
7795,0.603177761
7796,0.604869839
7797,0.575942879
7798,0.552383773
7799,0.461886424
7800,0.450151518
7801,0.45847401
7802,0.508278975
7803,0.520035356
7804,0.513157404
7805,0.516010313
7806,0.398226087
7807,0.324518402
7808,0.269799969
7809,0.277148131
7810,0.3364432
7811,0.423820886
7812,0.546758207
7813,0.618308125
7814,0.640366176
7815,0.655028591
7816,0.610976918
7817,0.56716148
7818,0.517942017
7819,0.502894165
7820,0.486284222
7821,0.49275187
7822,0.483057179
7823,0.503940835
7824,0.484623792
7825,0.492598148
7826,0.501229215
7827,0.520680765
7828,0.518862092
7829,0.517696739
7830,0.560612449
7831,0.534105488
7832,0.498237277
7833,0.473069737
7834,0.459240362
7835,0.573296817
7836,0.635226645
7837,0.612995656
7838,0.544922579
7839,0.496772392
7840,0.46751312
7841,0.483886829
7842,0.517471807
7843,0.541245672
7844,0.545218721
7845,0.533264535
7846,0.534285207
7847,0.515662177
7848,0.531868599
7849,0.541585896
7850,0.540324468
7851,0.509199049
7852,0.506037565
7853,0.506536033
7854,0.464750636
7855,0.445224486
7856,0.455774824
7857,0.473604375
7858,0.487115001
7859,0.563242686
7860,0.645786025
7861,0.528371412
7862,0.379128326
7863,0.30827468
7864,0.313561152
7865,0.380418012
7866,0.476367989
7867,0.532142135
7868,0.388589042
7869,0.217261908
7870,0.108933878
7871,0.193879131
7872,0.338411074
7873,0.502828607
7874,0.601680097
7875,0.623396793
7876,0.636720918
7877,0.667188494
7878,0.672973434
7879,0.630379864
7880,0.627867179
7881,0.60964767
7882,0.606305336
7883,0.555769059
7884,0.564183106
7885,0.561010319
7886,0.568696444
7887,0.580184942
7888,0.569397238
7889,0.53180191
7890,0.515182924
7891,0.49253372
7892,0.507806504
7893,0.517783773
7894,0.53501765
7895,0.484528846
7896,0.453609145
7897,0.431981743
7898,0.438776052
7899,0.466865451
7900,0.518221204
7901,0.512748231
7902,0.514959122
7903,0.481152602
7904,0.47615436
7905,0.500042387
7906,0.56318391
7907,0.507743207
7908,0.46237698
7909,0.434384788
7910,0.497385022
7911,0.526913308
7912,0.614936403
7913,0.627877352
7914,0.571842104
7915,0.491890572
7916,0.441059284
7917,0.407537603
7918,0.423628733
7919,0.461568806
7920,0.449797731
7921,0.437824329
7922,0.441379162
7923,0.475442263
7924,0.527944154
7925,0.579463802
7926,0.625703761
7927,0.569346374
7928,0.524534
7929,0.495001192
7930,0.474109624
7931,0.391517682
7932,0.369085498
7933,0.37552828
7934,0.479207334
7935,0.54369732
7936,0.632734305
7937,0.591273308
7938,0.553619204
7939,0.46060578
7940,0.444547428
7941,0.455089854
7942,0.489554216
7943,0.533423909
7944,0.577428109
7945,0.595926805
7946,0.559356671
7947,0.554717868
7948,0.526766368
7949,0.558559801
7950,0.561942827
7951,0.525303743
7952,0.450610425
7953,0.453020252
7954,0.512389922
7955,0.552169013
7956,0.611084298
7957,0.602401236
7958,0.565251252
7959,0.532767197
7960,0.505242955
7961,0.474771988
7962,0.449848595
7963,0.431658474
7964,0.430694317
7965,0.464490664
7966,0.493961305
7967,0.545826829
7968,0.491487051
7969,0.498185283
7970,0.490189452
7971,0.510389268
7972,0.515921018
7973,0.522019055
7974,0.530261294
7975,0.580238066
7976,0.602898574
7977,0.571479274
7978,0.568563067
7979,0.500246973
7980,0.486645922
7981,0.513351818
7982,0.529206713
7983,0.539920946
7984,0.493167825
7985,0.471101863
7986,0.461496466
7987,0.46219613
7988,0.390567089
7989,0.40083937
7990,0.443166186
7991,0.508108298
7992,0.495688423
7993,0.515512975
7994,0.520237682
7995,0.5216404
7996,0.530122266
7997,0.537132465
7998,0.522800101
7999,0.460563958
8000,0.447557451
8001,0.458790498
8002,0.473325188
8003,0.440699844
8004,0.426859166
8005,0.426325659
8006,0.475365402
8007,0.518761494
8008,0.554032899
8009,0.557065528
8010,0.525417905
8011,0.46364293
8012,0.450819533
8013,0.471192288
8014,0.505681516
8015,0.529276792
8016,0.532066404
8017,0.526466835
8018,0.551264763
8019,0.534941919
8020,0.565754241
8021,0.605103814
8022,0.647959616
8023,0.59601497
8024,0.544394723
8025,0.505946009
8026,0.481293891
8027,0.359586351
8028,0.299264958
8029,0.259693844
8030,0.286049343
8031,0.356632844
8032,0.378903393
8033,0.393098989
8034,0.412469157
8035,0.455031078
8036,0.508861086
8037,0.550029332
8038,0.572067037
8039,0.55089063
8040,0.527193626
8041,0.531130505
8042,0.513600486
8043,0.475922646
8044,0.490056075
8045,0.433101883
8046,0.466836063
8047,0.501165917
8048,0.505894015
8049,0.521746649
8050,0.583712647
8051,0.649144184
8052,0.670892529
8053,0.633714286
8054,0.547791313
8055,0.522583081
8056,0.470281256
8057,0.440558555
8058,0.402768814
8059,0.433278212
8060,0.469859649
8061,0.526820623
8062,0.58430041
8063,0.625008619
8064,0.623230637
8065,0.593915979
8066,0.569717117
8067,0.539723141
8068,0.520131433
8069,0.475753099
8070,0.444477349
8071,0.432640715
8072,0.420865119
8073,0.394953832
8074,0.362420045
8075,0.47553834
8076,0.514868697
8077,0.57631136
8078,0.594262985
8079,0.613941728
8080,0.601395258
8081,0.570896033
8082,0.508520862
8083,0.459473207
8084,0.398940445
8085,0.430366526
8086,0.485819663
8087,0.503079537
8088,0.50312814
8089,0.504363572
8090,0.496244536
8091,0.45539956
8092,0.461913551
8093,0.447347213
8094,0.503871886
8095,0.582762055
8096,0.655560968
8097,0.636090203
8098,0.63813946
8099,0.618222222
8100,0.609063299
8101,0.59395328
8102,0.571418237
8103,0.569424366
8104,0.520828836
8105,0.543002178
8106,0.660634942
8107,0.716015738
8108,0.698890372
8109,0.577810155
8110,0.526623948
8111,0.524923958
8112,0.611545465
8113,0.614015198
8114,0.585921278
8115,0.52178508
8116,0.476633613
8117,0.421149957
8118,0.422856729
8119,0.434666236
8120,0.47680429
8121,0.497881229
8122,0.478283869
8123,0.438560163
8124,0.423410583
8125,0.514821224
8126,0.58249417
8127,0.649358943
8128,0.648411741
8129,0.643378459
8130,0.677057254
8131,0.671804691
8132,0.604568045
8133,0.550759514
8134,0.516699804
8135,0.465868515
8136,0.419262335
8137,0.439524319
8138,0.44462429
8139,0.460722202
8140,0.514346493
8141,0.529379651
8142,0.564272401
8143,0.512035004
8144,0.448094349
8145,0.390886968
8146,0.420104418
8147,0.424534113
8148,0.468749682
8149,0.517809771
8150,0.490358999
8151,0.47120133
8152,0.430407218
8153,0.427284164
8154,0.339917781
8155,0.345574996
8156,0.378664897
8157,0.437652522
8158,0.441358817
8159,0.451737347
8160,0.521353301
8161,0.579727165
8162,0.580200766
8163,0.571302945
8164,0.527383836
8165,0.506158134
8166,0.450232407
8167,0.382088343
8168,0.326310738
8169,0.411291892
8170,0.50991508
8171,0.589296928
8172,0.512959565
8173,0.277983369
8174,0.112084046
8175,0.082956394
8176,0.21158618
8177,0.374099478
8178,0.594382087
8179,0.634867491
8180,0.622925815
8181,0.58719015
8182,0.454519413
8183,0.393693375
8184,0.41756571
8185,0.458562812
8186,0.499606433
8187,0.499754556
8188,0.488969711
8189,0.501950698
8190,0.377953132
8191,0.373873008
8192,0.437377508
8193,0.530586238
8194,0.523763997
8195,0.604279417
8196,0.56062344
8197,0.536893108
8198,0.502616641
8199,0.387326521
8200,0.274669569
8201,0.246468606
8202,0.315325131
8203,0.402389804
8204,0.494151578
8205,0.549088185
8206,0.550992977
8207,0.53962788
8208,0.51577758
8209,0.462838801
8210,0.432674287
8211,0.440900639
8212,0.483228402
8213,0.563278642
8214,0.678140306
8215,0.695490319
8216,0.652517423
8217,0.556249518
8218,0.453341772
8219,0.22455003
8220,0.222552201
8221,0.225899053
8222,0.326660848
8223,0.401729982
8224,0.502779454
8225,0.526889276
8226,0.519776909
8227,0.507749542
8228,0.661873674
8229,0.735356298
8230,0.700581598
8231,0.608231004
8232,0.609309488
8233,0.563249262
8234,0.542805798
8235,0.509777974
8236,0.512072049
8237,0.532083385
8238,0.46657004
8239,0.388704925
8240,0.38876246
8241,0.404505152
8242,0.400761672
8243,0.424342657
8244,0.368650744
8245,0.336111359
8246,0.356696826
8247,0.381809234
8248,0.424500574
8249,0.484324025
8250,0.516059137
8251,0.532104196
8252,0.525154642
8253,0.509828165
8254,0.440218782
8255,0.416689212
8256,0.429850151
8257,0.477133312
8258,0.508604005
8259,0.525497407
8260,0.519536974
8261,0.534616171
8262,0.609578803
8263,0.57150377
8264,0.475492938
8265,0.413194236
8266,0.373107908
8267,0.393633391
8268,0.435808135
8269,0.487217938
8270,0.361163784
8271,0.293647714
8272,0.289190549
8273,0.367196442
8274,0.471737217
8275,0.56458482
8276,0.547074442
8277,0.482268661
8278,0.43474434
8279,0.387027826
8280,0.378306914
8281,0.402125386
8282,0.439469596
8283,0.488655102
8284,0.513706302
8285,0.536260217
8286,0.476331488
8287,0.412381394
8288,0.389195813
8289,0.352176005
8290,0.433134571
8291,0.476434317
8292,0.435472715
8293,0.328850869
8294,0.348076295
8295,0.385953014
8296,0.38745261
8297,0.389259469
8298,0.382640439
8299,0.38504836
8300,0.416303601
8301,0.460118719
8302,0.50732231
8303,0.507409226
8304,0.525991967
8305,0.518886945
8306,0.503092839
8307,0.534693293
8308,0.564575027
8309,0.565299729
8310,0.575503099
8311,0.582957006
8312,0.591554279
8313,0.519205227
8314,0.472979739
8315,0.440445251
8316,0.376589418
8317,0.307574977
8318,0.298675337
8319,0.337826407
8320,0.409290391
8321,0.478335437
8322,0.514499557
8323,0.520327781
8324,0.495413686
8325,0.486547099
8326,0.478012259
8327,0.413959336
8328,0.3948955
8329,0.429897893
8330,0.460184824
8331,0.484792878
8332,0.549842267
8333,0.550160549
8334,0.505596245
8335,0.421932287
8336,0.358548979
8337,0.357594135
8338,0.384585628
8339,0.46457466
8340,0.710795985
8341,0.709155611
8342,0.80900908
8343,0.672378187
8344,0.603683251
8345,0.535060541
8346,0.54581111
8347,0.559171587
8348,0.584176269
8349,0.511868839
8350,0.393617477
8351,0.314231956
8352,0.308964398
8353,0.363656173
8354,0.466685111
8355,0.528605548
8356,0.590297067
8357,0.590791627
8358,0.565264229
8359,0.530706205
8360,0.539698881
8361,0.537901815
8362,0.5622834
8363,0.535211112
8364,0.655051433
8365,0.71313413
8366,0.69634723
8367,0.564937378
8368,0.496845953
8369,0.45719665
8370,0.472062843
8371,0.49298373
8372,0.496257132
8373,0.51128369
8374,0.578649189
8375,0.617541961
8376,0.610375731
8377,0.563126846
8378,0.490113076
8379,0.445980901
8380,0.421751111
8381,0.349923551
8382,0.197068872
8383,0.079233725
8384,0.130824704
8385,0.267252386
8386,0.376742438
8387,0.49446129
8388,0.652622701
8389,0.709339235
8390,0.604358987
8391,0.50814617
8392,0.451459015
8393,0.441482114
8394,0.479868085
8395,0.515215691
8396,0.520604441
8397,0.508083737
8398,0.523613425
8399,0.513473712
8400,0.600401279
8401,0.613835206
8402,0.635207807
8403,0.607659321
8404,0.516778942
8405,0.477949827
8406,0.516226847
8407,0.531373372
8408,0.47774784
8409,0.441924036
8410,0.423881149
8411,0.27680083
8412,0.422877338
8413,0.50429986
8414,0.669704623
8415,0.778341435
8416,0.780809341
8417,0.648904928
8418,0.625342306
8419,0.593852026
8420,0.550994201
8421,0.490335873
8422,0.470371055
8423,0.425071032
8424,0.441902001
8425,0.427951479
8426,0.438681237
8427,0.440922674
8428,0.474673976
8429,0.453084698
8430,0.424531178
8431,0.460074649
8432,0.567019673
8433,0.632634624
8434,0.626248184
8435,0.590513743
8436,0.581805072
8437,0.41871642
8438,0.345466386
8439,0.330278239
8440,0.446578291
8441,0.558886358
8442,0.512502953
8443,0.441382957
8444,0.40837472
8445,0.422758595
8446,0.449319184
8447,0.405444082
8448,0.342681424
8449,0.337810493
8450,0.356809449
8451,0.411157235
8452,0.435729789
8453,0.416101615
8454,0.382140982
8455,0.306759686
8456,0.345029361
8457,0.347944085
8458,0.410774073
8459,0.411945593
8460,0.457914008
8461,0.510337415
8462,0.59627831
8463,0.647946411
8464,0.68835102
8465,0.658048176
8466,0.578044454
8467,0.548944958
8468,0.915301627
8469,1
8470,0.965121732
8471,0.759216017
8472,0.58281256
8473,0.395319737
8474,0.331450015
8475,0.349038682
8476,0.424135341
8477,0.44859774
8478,0.392233377
8479,0.316526624
8480,0.251813536
8481,0.226691996
8482,0.213625206
8483,0.31940962
8484,0.365100917
8485,0.340316723
8486,0.324560732
8487,0.333080523
8488,0.383961212
8489,0.435339548
8490,0.439709499
8491,0.439253723
8492,0.39455054
8493,0.388377818
8494,0.435373043
8495,0.498068034
8496,0.548563526
8497,0.543292788
8498,0.555131015
8499,0.544400528
8500,0.508708801
8501,0.45832815
8502,0.469270375
8503,0.517202274
8504,0.534516997
8505,0.518848333
8506,0.466201958
8507,0.421935411
8508,0.36821838
8509,0.300568465
8510,0.354754431
8511,0.44781299
8512,0.55594567
8513,0.602140594
8514,0.61557703
8515,0.568397581
8516,0.523948006
8517,0.505932272
8518,0.459908414
8519,0.404843194
8520,0.362372239
8521,0.362222706
8522,0.417801124
8523,0.46430588
8524,0.498638652
8525,0.541653907
8526,0.622322762
8527,0.622676856
8528,0.652829882
8529,0.586378622
8530,0.555150155
8531,0.494141896
8532,0.42526581
8533,0.520110391
8534,0.647473012
8535,0.65037156
8536,0.636191048
8537,0.565360267
8538,0.440695221
8539,0.321440876
8540,0.325679239
8541,0.380450178
8542,0.453344514
8543,0.454772853
8544,0.45869301
8545,0.458402318
8546,0.498046501
8547,0.539585566
8548,0.535770681
8549,0.482027332
8550,0.486179564
8551,0.405160204
8552,0.389150605
8553,0.439338658
8554,0.482490286
8555,0.530401849
8556,0.61187579
8557,0.617323575
8558,0.613043343
8559,0.542150356
8560,0.475075843
